BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2014;880000054;880007299;N2000;0;1;880780119;
Q26;2014;880000062;880780093;M1010;0;1;540002078;
Q26;2014;880000062;880780093;N2000;0;1;880780119;880787494
Q26;2014;880000070;880007299;M2000;0;1;540001138;
Q26;2014;880000070;880007299;M3000;1;1;880007059;
Q26;2014;880000070;880007299;N2000;1;0;;
Q26;2014;880000070;880007299;N5000;1;0;;
Q26;2014;880000104;880780259;M1010;0;1;880000021;
Q26;2014;880000104;880780259;N2000;0;1;880000021;
Q26;2014;880000104;880780259;N3000;0;1;880000021;
Q26;2014;880000112;880780267;M1000;;1;880000021;
Q26;2014;880000112;880780267;N2000;1;1;880000021;
Q26;2014;880000112;880780267;N3000;0;1;880000021;
Q26;2014;880000112;880780267;N5000;0;1;880780341;
Q26;2014;880000138;880006325;M1010;1;0;;
Q26;2014;880000138;880006325;N2000;0;1;880007059;
Q26;2014;880000138;880006325;N3000;0;1;880007299;
Q26;2014;880000153;880780309;N1000;;1;880780358;
Q26;2014;880000153;880780309;N2000;;1;880780358;
Q26;2014;880000153;880780309;N5000;;1;880780358;
Q26;2014;880000179;880780325;N1000;;1;880780077;
Q26;2014;880000179;880780325;N2000;1;1;880780077;
Q26;2014;880000211;880780366;N1000;0;1;880000047;
Q26;2014;880006606;750047367;N2000;1;0;;
Q26;2014;880006721;750047367;N2000;1;0;;
Q26;2014;890000169;890000151;M1010;1;0;;
Q26;2014;890000250;750721334;M3000;;1;710781139;890000417
Q26;2014;890000250;750721334;N1000;;1;710781139;
Q26;2014;890000250;750721334;N2000;1;1;890000417;
Q26;2014;890000292;890006315;N2000;1;0;;
Q26;2014;890000300;890000193;M1010;;1;890002918;
Q26;2014;890000300;890000193;N2000;1;1;890975543;
Q26;2014;890000300;890000193;N5000;1;;;
Q26;2014;890000326;890008105;N2000;1;0;;
Q26;2014;890002298;890000672;N2000;1;0;;
Q26;2014;890002389;890000730;N1000;1;0;;
Q26;2014;890002389;890000730;N3000;1;0;;
Q26;2014;890002389;890000730;N5000;1;0;;
Q26;2014;890975501;890000466;M3000;0;1;890000417;890970569
Q26;2014;890975501;890000466;N1000;0;1;890000417;
Q26;2014;890975501;890000466;N2000;0;1;890000417;890970569
Q26;2014;890975519;890000052;M1000;0;1;710781329;
Q26;2014;890975519;890000052;M1010;0;1;710781329;
Q26;2014;890975527;890000037;N2000;1;0;;
Q26;2014;890975535;890000409;M1010;0;1;890975527;
Q26;2014;890975535;890000409;M2000;0;;890975527;
Q26;2014;890975535;890000409;N2000;;1;890975527;
Q26;2014;890975543;890000417;M2000;0;1;890970569;
Q26;2014;890975543;890000417;M3000;0;1;890970569;890000037
Q26;2014;890975550;890970569;M1000;1;1;890000417;
Q26;2014;890975550;890970569;M1010;1;1;890000417;
Q26;2014;890975550;890970569;M3000;1;0;;
Q26;2014;890975568;890000433;M1010;1;1;890000037;210780581
Q26;2014;900000035;900003880;N2000;1;;;
Q26;2014;900000647;900004698;M1000;0;1;900000167;
Q26;2014;900000647;900004698;M2000;0;1;900000167;
Q26;2014;900000647;900004698;N2000;1;0;;
Q26;2014;900002429;700004096;M1010;0;1;700004591;
Q26;2014;900002429;700004096;N1000;;1;900002429;
Q26;2014;900002429;700004096;N2000;;1;900002429;
Q26;2014;900002429;700004096;N3000;;1;900002429;
Q26;2014;900002429;700004096;N5000;;1;900002429;
Q26;2014;910000199;910000181;N1000;0;1;910300326;
Q26;2014;910000272;910110014;N2000;1;0;;
Q26;2014;910000280;910019447;M1000;1;0;770000214;
Q26;2014;910000280;910019447;M3000;1;0;910000272;
Q26;2014;910000280;910019447;N2000;1;0;;
Q26;2014;910000298;910110055;M1010;;1;940160013;910110063
Q26;2014;910000298;910110055;M3000;;1;910019454;
Q26;2014;910000298;910110055;N1000;1;1;910019454;910110063
Q26;2014;910000298;910110055;N2000;1;0;910019454;910110063
Q26;2014;910000298;910110055;N4000;0;0;910019454;910110063
Q26;2014;910000298;910110055;N5000;0;0;910019454;910110063
Q26;2014;910000306;910110063;M1010;;1;750000549;910150028
Q26;2014;910000306;910110063;M2000;;1;910110055;
Q26;2014;910000306;910110063;M3000;;1;910110055;
Q26;2014;910000306;910110063;N2000;1;1;910110055;
Q26;2014;910000322;910140011;N1000;1;0;;
Q26;2014;910000322;910140011;N2000;1;0;;
Q26;2014;910000322;910140011;N5000;1;0;;
Q26;2014;910001973;910019447;M3000;0;1;910000272;
Q26;2014;910001973;910019447;N2000;1;;;
Q26;2014;910009349;940000060;N2000;1;0;;
Q26;2014;910009919;910009869;N3000;1;;;
Q26;2014;910018423;910019454;M1010;;1;910110055;940110042
Q26;2014;910018423;910019454;M2000;;;910110055;
Q26;2014;910018423;910019454;M3000;1;;;
Q26;2014;910018423;910019454;N1000;;1;910110055;910000306
Q26;2014;910020254;910002773;M1000;1;;;
Q26;2014;910020254;910002773;M1010;1;1;910002773;750712184
Q26;2014;910020254;910002773;M2000;;1;910002773;750712184
Q26;2014;910020254;910002773;M3000;;1;910002773;780001236
Q26;2014;910020254;910002773;N2000;1;0;;
Q26;2014;910020254;910002773;N4000;1;0;;
Q26;2014;910110071;910110063;N2000;1;1;910110055;
Q26;2014;910140037;750720914;N5000;1;0;;
Q26;2014;910150010;910014919;M1000;0;1;750100075;
Q26;2014;910150010;910014919;N2000;1;0;;
Q26;2014;910150010;910014919;N4000;1;0;;
Q26;2014;910150028;750811184;N2000;1;0;;
Q26;2014;910150069;910000033;N1000;1;0;;
Q26;2014;910150069;910000033;N2000;1;0;;
Q26;2014;910150069;910000033;N5000;1;0;;
Q26;2014;910150085;910009539;N2000;1;0;;
Q26;2014;910150085;910009539;N3000;1;0;;
Q26;2014;910300177;910000462;N2000;1;0;;
Q26;2014;910300219;910003888;N2000;1;;;
Q26;2014;910300300;910000538;M1000;1;0;;
Q26;2014;910300300;910000538;M1010;1;0;;
Q26;2014;910300300;910000538;N1000;1;0;;
Q26;2014;910300300;910000538;N2000;1;0;;
Q26;2014;910500040;910009539;N1000;1;0;;
Q26;2014;910500040;910009539;N2000;1;0;;
Q26;2014;910803543;910017615;M1000;1;0;;
Q26;2014;910803543;910017615;M1010;1;0;;
Q26;2014;910803543;910017615;N2000;1;0;;
Q26;2014;910805357;910001643;N2000;1;;;
Q26;2014;910811322;830013678;N1000;0;1;920300464;
Q26;2014;910811322;830013678;N2000;1;1;910150028;
Q26;2014;910811322;830013678;N4000;1;0;;
Q26;2014;910811322;830013678;N5000;1;0;;
Q26;2014;910813732;750813321;M1000;0;1;140000639;370000481
Q26;2014;910813732;750813321;N4000;0;1;910000306;
Q26;2014;910813732;750813321;N5000;0;1;910000306;
Q26;2014;910813963;940000060;N2000;1;0;;
Q26;2014;920000460;750813321;M1000;0;1;920000650;780002697
Q26;2014;920000460;750813321;M2000;0;1;920000650;780110052
Q26;2014;920000460;750813321;N1000;1;0;;
Q26;2014;920000460;750813321;N2000;1;0;;
Q26;2014;920000460;750813321;N4000;1;0;;
Q26;2014;920000460;750813321;N5000;1;0;;
Q26;2014;920000577;920110020;N2000;1;0;;
Q26;2014;920000577;920110020;N4000;1;0;;
Q26;2014;920000585;920026374;N2000;1;0;;
Q26;2014;920000593;920026374;N2000;1;0;;
Q26;2014;920000601;920110053;M1000;1;1;020000162;
Q26;2014;920000601;920110053;M1010;1;1;020000162;
Q26;2014;920000601;920110053;M3000;1;1;020000063;920140019
Q26;2014;920000601;920110053;N2000;1;0;;
Q26;2014;920000601;920110053;N4000;1;0;;
Q26;2014;920000601;920110053;N5000;1;0;;
Q26;2014;920000635;920150026;N2000;1;;;
Q26;2014;920000635;920150026;N5000;1;;;
Q26;2014;920000650;920150059;N2000;1;;;
Q26;2014;920001096;920001096;N1000;1;;;
Q26;2014;920001096;920001096;N2000;1;;;
Q26;2014;920001369;920710654;N2000;1;;;
Q26;2014;920002177;920804465;M3000;0;1;940016819;
Q26;2014;920003811;940000060;N2000;1;0;;
Q26;2014;920007408;950140012;N2000;0;1;600100028;
Q26;2014;920007549;920007499;N2000;1;;;
Q26;2014;920007549;920007499;N5000;1;;;
Q26;2014;920014099;750043994;M1000;1;0;;
Q26;2014;920014099;750043994;M1010;1;0;;
Q26;2014;920024205;920808037;N2000;1;0;;
Q26;2014;920100039;750712184;N2000;1;;;
Q26;2014;920100039;750712184;N4000;1;;;
Q26;2014;920100047;750712184;N2000;1;;;
Q26;2014;920100047;750712184;N4000;1;;;
Q26;2014;920120011;750821092;N2000;1;0;;
Q26;2014;920140027;750720575;M3000;0;1;920023868;
Q26;2014;920140027;750720575;N1000;0;1;750150252;
Q26;2014;920140027;750720575;N2000;1;0;;
Q26;2014;920140027;750720575;N5000;1;0;;
Q26;2014;920150018;750720492;N3000;1;0;;
Q26;2014;920170024;940809452;M3000;1;;;
Q26;2014;920170024;940809452;N1000;1;;;
Q26;2014;920170024;940809452;N2000;1;;;
Q26;2014;920170024;940809452;N3000;1;;;
Q26;2014;920170024;940809452;N5000;1;;;
Q26;2014;920170115;920718053;N5000;1;0;;
Q26;2014;920300043;920001526;N2000;1;0;;
Q26;2014;920300183;920000759;N2000;1;0;;
Q26;2014;920300191;920000767;N2000;1;0;;
Q26;2014;920300258;920000809;N2000;1;1;920300043;
Q26;2014;920300258;920000809;N4000;1;0;;
Q26;2014;920300266;920000940;N2000;1;0;;
Q26;2014;920300480;920000924;N2000;1;0;;
Q26;2014;920300480;920000924;N5000;1;0;;
Q26;2014;920300563;920000932;N2000;1;;;
Q26;2014;920300563;920000932;N3000;1;;;
Q26;2014;920300563;920000932;N5000;1;;;
Q26;2014;920300597;920000940;N2000;1;0;;
Q26;2014;920300670;920000965;N2000;1;0;;
Q26;2014;920300787;920000981;N2000;1;0;;
Q26;2014;920300787;920000981;N5000;1;0;;
Q26;2014;920300837;920001005;N2000;1;0;;
Q26;2014;920300845;780020715;N1000;1;0;;
Q26;2014;920300845;780020715;N2000;1;0;;
Q26;2014;920300936;920006848;N2000;1;;;
Q26;2014;920300936;920006848;N4000;1;;;
Q26;2014;920300985;920810330;N2000;1;;;
Q26;2014;920310026;920001070;N2000;1;0;;
Q26;2014;920310034;920001088;N5000;1;;;
Q26;2014;920600012;750042590;N2000;1;;;
Q26;2014;920600061;920001146;N2000;1;0;;
Q26;2014;920600061;920001146;N5000;1;0;;
Q26;2014;920690278;920718202;N3000;1;0;;
Q26;2014;920690278;920718202;N5000;1;0;;
Q26;2014;920700010;770700029;N2000;1;0;;
Q26;2014;920700010;770700029;N5000;1;0;;
Q26;2014;920711512;920013448;N2000;1;;;
Q26;2014;920711512;920013448;N4000;1;;;
Q26;2014;920811635;780140059;N2000;1;0;;
Q26;2014;920811775;940000060;N2000;1;0;;
Q26;2014;920813623;920029097;N1000;1;0;;
Q26;2014;920813623;920029097;N2000;1;0;;
Q26;2014;920813623;920029097;N4000;1;0;;
Q26;2014;920813623;920029097;N5000;1;0;;
Q26;2014;930000286;930021480;N2000;1;;;
Q26;2014;930000302;930110036;M1000;;1;920026374;
Q26;2014;930000302;930110036;M1010;1;0;;
Q26;2014;930000302;930110036;M2000;;1;930110069;930100045
Q26;2014;930000302;930110036;M3000;1;1;750000549;750712184
Q26;2014;930000302;930110036;N1000;0;1;750034308;780001236
Q26;2014;930000302;930110036;N2000;1;;;
Q26;2014;930000328;930110051;N2000;1;0;;
Q26;2014;930000328;930110051;N5000;1;;;
Q26;2014;930003942;940000060;N2000;1;0;;
Q26;2014;930004288;750720922;N3000;1;;;
Q26;2014;930006648;750721235;M1010;1;;;
Q26;2014;930006648;750721235;N1000;1;;;
Q26;2014;930006648;750721235;N2000;1;;;
Q26;2014;930006648;750721235;N4000;1;;;
Q26;2014;930006648;750721235;N5000;1;;;
Q26;2014;930011788;930017199;N1000;;1;930017512;
Q26;2014;930011788;930017199;N2000;1;;;
Q26;2014;930013818;930024427;N2000;1;0;;
Q26;2014;930017512;930019948;N1000;1;0;;
Q26;2014;930017512;930019948;N2000;1;0;;
Q26;2014;930018460;940000060;N2000;1;0;;
Q26;2014;930021001;440052041;N2000;1;0;;
Q26;2014;930022603;940000060;N2000;1;0;;
Q26;2014;930023692;750043994;N2000;1;;;
Q26;2014;930100011;750712184;N2000;1;0;;
Q26;2014;930100037;750712184;M1010;0;1;930110036;
Q26;2014;930100037;750712184;M2000;0;1;930110051;930110069
Q26;2014;930100037;750712184;N2000;1;;;
Q26;2014;930100045;750712184;M2000;0;1;780000337;
Q26;2014;930100045;750712184;N2000;1;0;;
Q26;2014;930150032;930000815;N1000;0;1;750150260;
Q26;2014;930150032;930000815;N2000;1;0;;
Q26;2014;930150057;750808529;M1010;1;0;;
Q26;2014;930150057;750808529;M3000;1;0;;
Q26;2014;930150057;750808529;N2000;1;0;;
Q26;2014;930300025;930000393;N2000;1;0;;
Q26;2014;930300066;930000401;M3000;1;0;;
Q26;2014;930300066;930000401;N1000;1;0;;
Q26;2014;930300066;930000401;N4000;1;0;;
Q26;2014;930300066;930000401;N5000;1;0;;
Q26;2014;930300124;750054272;N1000;0;1;930019203;
Q26;2014;930300264;930000492;N1000;1;0;;
Q26;2014;930300264;930000492;N2000;1;0;;
Q26;2014;930300264;930000492;N5000;1;0;;
Q26;2014;930300504;930000609;N5000;1;0;;
Q26;2014;930300546;930008008;M1000;1;0;;
Q26;2014;930300546;930008008;N1000;0;1;930300645;
Q26;2014;930300546;930008008;N2000;1;0;;
Q26;2014;930300587;930000641;N5000;1;0;;
Q26;2014;930300686;930008099;N2000;1;0;;
Q26;2014;930310016;440052041;N1000;1;0;;
Q26;2014;930600010;750042590;N2000;1;;;
Q26;2014;930700018;750040628;N1000;1;0;;
Q26;2014;930700018;750040628;N2000;1;0;;
Q26;2014;940000078;940000060;N2000;1;0;;
Q26;2014;940000573;940110018;N2000;1;0;;
Q26;2014;940000573;940110018;N4000;1;0;;
Q26;2014;940000599;940110042;N2000;1;;;
Q26;2014;940000607;940140015;M3000;;1;780140059;940140049
Q26;2014;940000607;940140015;N2000;1;0;;
Q26;2014;940000615;940140023;M3000;0;1;940000649;
Q26;2014;940000615;940140023;N2000;1;;;
Q26;2014;940000615;940140023;N5000;1;;;
Q26;2014;940000649;940150014;M1000;1;0;;
Q26;2014;940000649;940150014;M3000;1;1;940000615;
Q26;2014;940000649;940150014;N1000;0;1;940000615;
Q26;2014;940000649;940150014;N2000;1;1;940000615;
Q26;2014;940000649;940150014;N4000;1;0;;
Q26;2014;940000649;940150014;N5000;1;0;;
Q26;2014;940000656;940150022;M1010;;1;940000664;
Q26;2014;940000656;940150022;M3000;;1;940000664;
Q26;2014;940000656;940150022;N1000;;1;940000664;
Q26;2014;940000656;940150022;N2000;;1;940000664;
Q26;2014;940000656;940150022;N4000;;1;940000664;
Q26;2014;940000664;940160013;M1010;;1;750120016;940100043
Q26;2014;940000664;940160013;M2000;;1;940120017;770000156
Q26;2014;940000664;940160013;M3000;;1;940000656;
Q26;2014;940000664;940160013;N1000;1;;;
Q26;2014;940000664;940160013;N2000;1;;;
Q26;2014;940000664;940160013;N4000;1;;;
Q26;2014;940000664;940160013;N5000;1;;;
Q26;2014;940006679;940017338;N2000;1;0;;
Q26;2014;940008139;940021801;N2000;1;0;;
Q26;2014;940008139;940021801;N3000;1;0;;
Q26;2014;940016868;940016819;N1000;1;0;;
Q26;2014;940016868;940016819;N2000;1;0;;
Q26;2014;940019375;940000060;N2000;1;0;;
Q26;2014;940100027;750712184;N2000;1;0;;
Q26;2014;940100035;750712184;M1010;0;1;750100125;750100166
Q26;2014;940100035;750712184;N2000;1;0;;
Q26;2014;940170012;940000672;N2000;1;0;;
Q26;2014;940170012;940000672;N5000;1;0;;
Q26;2014;940300080;940000722;N2000;1;;;
Q26;2014;940300270;940000771;N1000;1;0;;
